Trader Address,Trader Name,Account Value,Trading Volume (1d),Trading Volume (7d),Trading Volume (1m),Trading Volume (All time),PNL (1d),PNL (7d),PNL (1m),PNL (All time)
0xd60c419e408f0a80b5d7139c5741b1ca00d57456,,807.833961,0,0,80959.85,63929530.58,0,0,-4658.192557,23916.91396
0x36b15b28d574b9365e345736bb96d67b3442dbf4,,0.000009,0,0,80712,14684718.65,0,0,732.44,3486.470009
0x36ba3e9ef95b09bef6150817ecf9238064a2ab55,,1441.242496,0,0,80041.39,81778103.26,0,0,-17921.91163,-133464.4175
0x0b5488eadf81e259963a748f4455844fe621c2d5,,0.002014,0,0,79886.68,5828162378,0,0,-11575.58483,-6667676.088
0xbdba56dac0c99fa9a020045d9ccc774ed2489558,,1.768404,0,0,79487.93,318562642.9,0,0,-153.422379,-266243.0724
0x1db8773dccb27647f3018acd9b7504e2fe68c31e,,0,0,0,79478.1,14314718.05,0,0,-6.99,-33661.14
0xecbf1ff75af05e86be2cdcd12bfeaedde74887ef,,0,0,0,78409.93,10374579.06,0,0,-4237.785136,68792.37
0x5c1b276c920aace4a728214d4506d2e68960fafd,,1279.791253,0,6552.72,78342.03,51908635.64,0,-42.292116,-168.43961,-27591.77875
0x057f1c64d0640c00db8410a40cd63041b44570ec,,0,0,0,76565.33,13228354.47,0,0,-893.457748,-56001.96
0x0ad5fba18166759bc6f9c2d9171fdd8a3d501240,,10322.33107,0,0,76268.74,178144837.6,0,0,-10463.53699,-459402.1689
0x5bc8788dad68447c2f1e49ba4074e11a47aec5d6,,14.356065,0,2461.01,75260.94,57807183.22,0,-42.579605,-214.452249,-166200.3739
0xb8743e8cb67cb0ac732f907cebd88f3c3b6c23bb,shotgunhelper,0.000912,0,0,75258.76,114015025.7,0,0,-13799.85546,-173957.7191
0xe01a2e40060a2dbe55f5ad65ef5961238bf3a2f6,,0.074288,0,33269.17,75256.6,15845442.47,0,2.662256,-84.55077,-22303.63042
0x574f8ee0ea3763e8bf44c6b3a782785dee87de31,,27.601939,0,0,75249.76,11316121.64,0,0,-459.268061,-11952.39806
0xbec5d4ecc883ee48c05d2d72295f7c92df5066a7,,102998.0395,0,0,75216.63,330269.03,0,47.399664,-10.924935,3105.61953
0xde29121a6858d90ae486855b127f9d5ee4035232,,0.505735,0,13840.75,74858.75,12386470.59,0,130.25569,233.572375,-14602.83427
0x2c67137b2006adb2cc8c7ca2683ed5df45bd8501,,3570.896582,0,0,74581.45,145569153.1,0,0,-24305.94243,-478180.5734
0x7ce11c75d47b24f2e3169f8a7bf890505e3cf623,,358.537805,0,3244.85,74112.8,21450455.44,0,-76.082523,-183.321604,-11726.4422
0x55f47d6e757125e949330f8a61cb7fb8bbe56a89,,118010.5532,0,0,73729.41,14190518.99,0,52.675813,433.477552,329948.9132
0x9277429f276c1169775a50bb659b2b6c0f85b2e1,,36.279747,0,0,72462.29,34676208.49,0,0,-43.221318,-101516.341
0x3bacf766a9777721cbe582b2047b676b7e9fb4a9,,1389.932133,0,0,72422.94,25039475.32,0,0,-5944.451409,-57782.86787
0x7cb9d9c44f202806dd8d4bfddff7c61c6c5b74a6,,618.663017,0,0,72034.17,26338662.81,0,0,-2035.473168,-19074.38698
0x0499a201cdd09a0c48249b761bfce08e2e7df47e,,47.420052,0,3557.68,72016.07,31273592.75,0,-215.74193,-775.370318,-906.709948
0xf4e70c892da7bde0cec10b48066deeb354c3c745,,812.150238,0,71646.38,71646.38,101488235.8,0,-1052.453099,-1052.453099,-58343.49976
0x822383c793e81dca4ba02677f3a393b03bba4010,,0.003089,0,0,71138.87,72620181.99,0,0,-273.468192,-44908.64691
0x9a75c789a5c0909c26546fa2da97fc88603db773,,9.981225,0,0,70756.17,29684853.13,0,0,0,-61991.65878
0x055ab6fa2c606bc1fc8534923803451273c1f15a,,101253.9582,0,0,70613.39,4161960.92,0,30.484032,5827.861753,53221.03
0xd2a6072f2bfd13c2aa8407d91d9737843e0c4385,TimeIsUp,0.030713,0,0,70442.01,51283541,0,0,-88.835887,-34298.14319
0xf3a526b7382ae3f21d3c17b4d7d99838d11e09c6,,139.83732,0,0,70413.84,23060906.28,0,0,-3371.72726,-12839.44268
0x01df303b2369290d1aec6fe37c1a3cd4a0c962ca,,2.723599,0,0,69426.95,16700407.47,0,0,1332.891892,-29851.99268
0x3997789dfd2313bc9400797dec32bf49dd14f050,masob,14009.02132,0,0,69343.59,24079050.11,0,0,-1842.214308,5444.261324
0xed1dbd0037cd7ec58e0b7962f902eab5ca808346,,0.000115,0,0,68204.49,620947255.4,0,0,-678.24,-46561.5
0xe69c98f47c901e9ad40419111a8e450a226c7992,THANK YOU JEFF,2.823851,0,0,68162.69,209425939,0,0,0,463862.26
0x86f70992bcdece71287c5fd9f1b0ac754025f88f,,0.184771,1409.06,29376.4,67740.32,19214519.73,0,264.7116,139.10505,-10144.22523
0xb099309718129e805235fb4b2552090ef64b19e9,,24764.44909,0,49715.35,67015.21,14913497.13,0,234.255965,-77.719263,-6220.170911
0x796a91c31c64f12ca5df4b3d9d7a21ba690a365e,,382.683508,0,0,65846.77,91631917.22,0,0,-447.934218,-175636.6665
0x9353ccb6083b1387a33eea2f999b1520549232bb,,52.069779,0,42657.55,65621.12,14045799.91,0,-315.264496,-336.96492,-5463.180221
0xec0a8ed7b35814ca7b9ca1660d2528acfe66682a,,69662.91571,19028.54,39484.69,64715.69,18653699.49,0,0,0,15803.28571
0x335ec2f6a188c47177c0c445d734b465da2713e3,,76.212418,0,0,64669.38,27635498.2,0,0,-5745.678759,-71248.89943
0xc58ea719c39a2a7f449255a21901bf1270eb8e0b,,129.599862,0,63599.64,63599.64,23380754.5,0,-868.092843,-870.610143,-46820.88014
0x653c8364113f9dd1f466f4a4d6851a6eecedf659,,200.145283,0,8374.13,63378.94,89192671.68,0,106.55437,383.122467,-41425.97508
0x6e44658ee3edbf96f8a2478e95acbcc031100ae3,,299.868565,0,32985.18,63346.59,58725238.54,0,-259.903727,-524.088735,-25534.28144
0x92257a40702e5bb72ffb79ba31f5921c102f8430,,45.925538,0,0,63011.95,35019268.03,0,0,-416.940824,-9376.454462
0x19648ff4bde0ec459c3d49cfd3645806e16bf7ec,,0,0,0,62759.04,40010290.44,0,0,-397.41,-274074.31
0xdc360b255c16c21e6bb013dcf33b2b985525865b,,8682.581952,4726.49,13706.85,62479.3,50690308.67,0,1226.894088,-2166.728297,-10913.47805
0xaa9cd21aa2f1ef8e255faa1bbf16d73c25c190e0,Sparow,100.128757,0,0,62297.99,582896603.9,0,0,-876.270196,-2033534.021
0xeeed381cec49c3b9ca4ac827a33c23279a2124c4,,0.007942,0,48300.93,61452.77,46679210.77,0,-22.3881,9.959951,51790.05794
0x382b1fe8cca72264d1c94b715113537221cdd3c2,,193561.8952,0,2011.01,61352.06,836544.97,0,25.116494,0,2607.025158
0xa7c4fda153e5ce58effc76edec7dca235eafaca6,,568.476874,0,0,61276.7,11696336.32,0,0,-370.819814,-39166.55313
0x05d2db9dccdeaa94a4a7b3e14a78eeaf58639cd7,,0.000001,0,3006.83,60725.7,10212534.16,0,-26.49,-430.31,-53082.73
0x663f39f3f9e3c28c66e021e1998829a837bb36b2,,0,0,0,60586.31,13221235.11,0,0,-99.91,-10072.48
0xf6ba904893589c5410c5c36fbb6ea9bcee596867,,49.095096,0,1044.2,59777.77,11755907.91,0,-61.407594,-1374.174169,-119587.2935
0x703bf8c292b72efdd60243b17be782b58cd61ce0,,2307.17441,0,0,59520.4,22821789.62,0,0,-487.13307,-17897.4428
0xd67cef90687dc5e3e693f267f7a881c12d44537a,,218.785765,0,0,59327.23,46303110.18,0,0,-542.583654,-229612.7842
0x7248bb3a242064b2d1fc9c0e63cf23219f7fc48d,,8737.946451,0,53436.56,59316.51,20295053.08,0,-166.981622,-3189.334932,-77261.49355
0xee459c9e50f5e2cb58d4d76f0b68f75c66a86650,,27.339075,0,0,59129.17,15066061.24,0,0,330.331787,-26213.61093
0xae58656d27c561f93de0e23042b67eddea69a8fc,,325.214016,0,0,58771.82,11809072.81,0,0,-674.785984,-2791.965984
0x405975b4b9f205d84b132918d8c1bf7391de5201,,134.637585,0,693.89,58241.36,15698563.17,0,-36.531364,-743.165873,-23828.95242
0x5db25cb8a774f914c72c74d1f1fe84cf8abf6c3e,,4.915852,0,0,58212.14,24263682.29,0,0,-410.514148,-17240.91415
0x6527716ce8d1ff1845c0b3034cb21abcdda891a6,,897.102335,0,0,57263.7,39773026.02,0,0.426189,-12491.8173,-62738.36767
0x3120bd3f60c1ac20047aba0f612a0f7435e9f010,,311.586882,0,0,57126.08,17112847.88,0,0,-407.261492,10483.59688
0x524f7d39d1a1a24aa315f101b3a8b9a82daf932f,,0.008107,0,0,56615.35,419692602.5,0,894.586336,771.422878,-535112.7219
0x9a44fd4b91c469660b43da61f063b906ecd2ef93,,219.54421,0,0,56232.22,10209667.25,0,0,-2187.946209,-13645.23579
0x9e9ed58bd7e0ae00a8eef6179430e4fbb7ef0439,,30.704493,0,0,55191.79,15026259.17,0,1.086738,-482.127533,-54080.96551
0xc51b6710454719d6a2bc13aa63b13df8bdcad8ca,,2133.127381,0,0,54547.88,49489380,0,0,281.061324,-32230.84358
0x8f0ad0475dcf2c25ce8eb96d35e57fb58d85ad86,,1.894371,0,0,54353.52,13426236.9,0,0,-595.887062,-65962.57563
0xd22b471dfe50cca08af9b02ccaba539f9e6c6eef,,2458.187613,0,32004.99,54316.12,17751025.22,0,-11.182078,-2920.08705,-73587.69239
0xbf2541379ffd87f1484b9d729adc43cb3a87e083,,100123.3779,54147.79,54147.79,54147.79,195733.35,0,0,0,0
0x297c70b1ea1cd73901119df2c7e39d9b841af772,,0.000843,0,53943.54,54074.99,12160617.63,0,-563.75,-563.75,13433
0xb6a452db59c2e4f66a6b01c21cb1ac280cc527d3,,145539.2127,53863.41,53863.41,53863.41,358956.01,0,202.100301,0.0101,0.0101
0x05bef39159368764804a79434ff5eaef76f59b54,,0,0,0,53456.03,15215466.2,0,0,-501.02,-7217.25
0x60cab8af17d381ace1881d7302ea96cbada7f43f,INSANE,10256.29004,0,9049.81,53455.02,10055572.41,0,-89.324369,101.134886,25154.67004
0x30de9d961b7f83355381e1b111eb72687e1240ec,,2.894425,22417.4,53352.05,53352.05,35483176.29,0,596.865767,595.380414,692825.7844
0xdffd8bbf8dcaf236c4e009ff6013bfc98407b6c0,,0.856475,0,0,53158.17,31138907.58,0,7334.010095,6321.175516,235284.3165
0xde5000faf955e375eb74c6c711219e5d908eb48d,,1.17995,0,0,52040.09,28339002.58,0,0,-311.748501,-7901.63005
0x498c8f588aef8f190374a5120dbdc791b4bea73d,,4.115437,0,0,51663.7,21103956.77,0,0,-42.558095,-13361.85456
0xf8182264d560cbd1ab5a769c15630b52b7bfbd76,,213864.9387,0,1039.44,50643.93,406402.22,0,0,10117.53378,59273.15378
0x1ce54087cc92f50b8874af4c8ffb6372edbbf06c,,114.30201,0,0,50519.72,43553726.44,0,0,-192.280809,-56485.20799
0xa7a8626021290cb632a88a8240aa3f2ee9221cfb,,2083.888309,0,21398.71,50501.05,10187361.7,0,-1970.307937,-5683.977734,-69106.29918
0x05e66f8373d0364c2501a3ac69727fbb833e5679,,0.005426,0,45071.8,49986.44,546094312.3,0,-599.606877,69.87,-155053.14
0x679ec1d1ed6728daf6a0cce9e87d988d4cab3deb,,491.016957,0,0,49959.8,14213739.39,0,0,-4830.915494,-38515.50304
0x9588ae28b27ad53a4fcfffdff58f2458b2b5330e,,5.178537,0,3169.03,49768.69,11482565.22,0,-43.609207,-882.734645,-19594.41884
0xf9bff9e87c521b878f98bc6f37dde0d56ba2bfa1,,224.892039,0,0,49394.84,23828843.95,0,0,-315.703212,-4852.227961
0x2e70ff6761c1d183788cb13a6b49304f79b436bc,,2295.769421,0,0,47462.75,31388167.9,0,0,-7068.930931,239444.6094
0x1e389a2aab03f06440f08504b71ce604a38b1bea,,541.906347,0,0,47212.97,21603109.48,0,0,-2261.408077,-39458.09365
0x460b35e17e459e5f537752c8102ebbac57547b8e,,0,0,0,45758.74,11408500.68,0,0,23.908045,-8733.11
0x3e70dd86811e86fc7e28c5cf5d96de4b4aad4ce2,,541.914454,0,0,45711.85,47105492.79,0,0,-10234.72656,-180332.9555
0x05bd8c1da50f239020be8052bd89d0497a8fbb05,,3184.497373,0,0,45425.43,22202306.24,0,0,-797.166984,-23294.88263
0xe89ddc66ef0e1bd9bb883573bb55b6149211678f,,42.529105,0,667.35,44702.85,63055126.57,0,28.117098,0,-243486.3516
0x66ed792a1fa1f605118c29053abd7915a5d86cb8,,0.009517,0,0,44134.45,19992802.98,0,0,-108.13,-22671.63048
0xe2b315ca4db7d2389fd168b072fecf9b37cf5e7e,,0.984861,0,0,44067.79,16118162.91,0,0,-227.383413,-12595.53428
0x580eb37a12058aee46e1af9e2e5e82e243140b07,,35547.65792,0,0,43464.2,13750623.06,0,0,3045.297711,-32040.39208
0x9bb181271fb285f805ed36cbedf5e3806abcc6c7,,68.979086,0,0,42835.12,34249171.11,0,0,-195.440672,-13985.39091
0xf089d0a449002bcf7b4075cf709a672b130fac2d,,387.003294,0,0,42568.24,221406790.8,0,0,-1631.283317,-115785.7267
0x1737d6a260c85f2c14d5ff2d8515d71bcab9f187,,308.726963,0,0,42028.95,13730399.64,0,0,-20.89,13388.14
0x4734a5dec1a83f0f00fb605dba55ec397011c5b1,,2133.539529,0,41907.6,41907.6,13460456.45,0,1072.648199,1072.648199,-25153.72047
0xf0e94585b06af0d88c7e0af5cd61bea8dd5f66b9,,0,0,0,41813.6,19981480.18,0,0,-600.88,-20304.81
0x3489e4745ac031031a06f7a3240c7d70a16ef911,,510.998582,0,0,41239.2,135847616.6,0,2.746226,-1364.229541,-205698.7662
0x019b8eb20cd1365123b2af8040c40fed1224f2df,,693.291202,0,0,41123.66,44545977.11,0,0.00955,-345.416164,-66280.8988
0x5ff8347caac325a6063924288975a13b26f690a9,,0.139748,0,0,41052.17,18069427.09,0,0,-155.114428,-8566.292792
0x5f0b64217c758489c674af7f29e2de4f636ecfd0,,139.986354,0,0,40948.12,10998930.24,0,0,-637.129906,-9719.343646
0x0b3cf56e7df3bb3fb7201ffcd96d279b05ddd2e3,,254496.4684,0,0,40869.12,732200.66,0,0,-58.321594,505.348406
0xb88ad6f73927df364006ce1edfb19192a48ab33b,,1.003481,0,0,40619.08,11576607.71,0,0,2821.813107,367886.7135
0x2b5a3f1de72548e86208994e242c243f1b13a22e,,10.505839,0,0,40615.17,11167216.96,0,0,-770.420833,-12023.68416
0x403f141b278630b6eab540da4b556e6b9b53c51b,,352.049335,0,0,40266.76,10788532,0,0,-1783.918769,-189645.7607
0xe882f102f8e5aecdae5dfec63ea396e91619e676,,0.989218,0,0,40140.72,40767623.2,0,0,-5562.532142,254591.8792
0x6d521e54ec46726d8ba95f7342e6284ec285daf7,,0.111111,0,0,39058.08,10636021.23,0,0.000613,-4954.366413,599729.7911
0x2fa5fcc93ac9b373ef0065708330f7cac493fea7,,14.767972,0,4742.44,38995.5,30594302.18,0,-20.090953,-136.573673,-1904.132373
0x3344a8621ae1f5ef4cf83ba457401eedd90025bd,,10332.74744,0,5232.01,38868.05,56854918.39,0,-89.893938,31.984559,8752.227441
0x6af665cd9ef4229898b404ddbfdf5b966b2f736b,,216.122848,0,0,38797.08,96064076.31,0,0,-252.962133,-14372.77715
0x48405fe9450401d15163c73aa929f7203c4f0529,,92.519025,0,0,38793.16,82038362.77,0,0,-49.501134,-58679.84098
0xbf59fac8aafe003208f04d42bf635defd56d1a57,,109.331103,0,0,38792.6,27559224.09,0,0,43.896358,-50004.6189
0x0c361ad7c58ce685f5e04de3d919c18b836fa3f4,,238.113269,0,0,38708.73,29620127.95,0,0,-12769.52393,406.083269
0xfc8f27bcf34ffd52869ffa4a5a6b9b0a872281ad,,42540.50026,0,0,38557.46,16434793.53,0,2.391223,575.68652,36683.19026
0xca2f86d29aa945da2843d72248d70b41bd67cc59,,5026.278854,0,0,38377.69,23941681.7,0,0,-1589.753639,-172258.6711
0xc3bdd9c8541a3b23824902d56711a494b2d32f39,,307.683191,0,0,38371.02,11733736.27,0,0,-471.684892,-16006.03681
0xf0c0c28c9be1e7fc60890fb809fa1119de67ede7,,342.599468,0,3901.62,38060.13,34060439.23,0,-104.681241,-64.058423,33113.64947
0x0504f97475f9676e20d8e5ea6048d756cabc4467,,1976.951489,0,0,37998.91,17508665.26,0,0,-1785.984378,-153716.6585
0x420f6876018ffafd4327a561406ebf4c715dc003,,28.88548,0,0,37446.92,28949523.01,0,0,-769.057645,-6864.95452
0x2d1666b9077e3979990b98ae579cf7cd52cc5da4,,0.991125,0,0,37306.16,24521762.7,0,0,85.12,-10643.34888
0x46f7b1edf14143d3649d927234f3a8dde39bbbc2,,33.026834,0,0,36957.28,21336091.86,0,0,-134.469994,-19465.24675
0x409af30d992021a29414202506df683049f2e031,,19.981741,0,0,36923.99,24480791.06,0,0,-764.622929,-32912.97637
0xde11260cfe632692f02643a88041edbb49ce14c7,,8777.598494,0,0,36665.27,15646273.95,0,0,-312.725519,-32504.75151
0xf6e6b9beeaccdaa620327d5a7517610dfac46dff,,1.695102,0,0,36631.17,19969833.18,0,0,-670.349238,-51740.58627
0x1bfc87b359004d8592114bd8fe5e455fd8dd7630,,11.174838,0,0,35780.48,76598474.87,0,0,-167.133866,-26478.72617
0xd6296da4015404757f5d3c8abe4c6946302df3ef,,0.006848,0,0,35522.33,60099455.23,0,0,497.64,26669.03685
0x0adffb7698f558f19b002a7a41f4abb816cb8665,,2542.465246,0,0,35478.95,15926418.42,0,0,-10489.21955,-76645.75475
0xd020276daf15ff6ce74217293a3731aeca86bba7,,103472.1788,15502.42,15502.42,34794.74,2920838.35,0,0,343.478022,78567.81943
0xd6a59f989cab06746b5819c629f05ef11c346526,,0,0,0,33967.22,311693303.8,0,-0.0095,-812.626573,-233474.12
0xd1c2da76ca8d148fc421971a328daf0fe4735875,,0,0,0,33812.29,20184459.56,0,0,-246.71,-13090.68
0x16ab7a7d8ec355b1a47341ac5106da4bae8af4d0,,16.525818,0,0,33470.12,63746236.23,0,0,-291.786605,-43039.38218
0x8b4113c85288b044c223c6f2deaa8a4cf30426d6,,1.388705,0,33441.04,33441.04,344853036.4,0,0,0,-205615.4118
0x7fe15a3dbbb0aaa4dec351d9f6fe7ffb5490e86c,pizzalover,99306.87207,0,0,33416.13,11211660.63,0,47.424681,-0.009419,150421.3321
0x037c98c213a7130918113b5c9ba211a466c21504,,5.523956,0,224.25,33327.22,11695598.75,0,-19.669658,-502.763279,-12682.00604
0xb289a5058f4699b4835a68061e4a680cd3dfbb0e,,198.616581,0,0,33043.37,19088909.31,0,0,-370.715927,598.616581
0xfddd8e89dfb65fe2da8e907939a281135ef3802d,,47180.30027,0,1069.17,32826.33,11218068.18,0,1769.377396,1864.050378,127947.7103
0x5c6089e235829af5807fd8606c507b4daea07d0c,,0.000019,0,0,32785.07,27236738.06,0,0,-691.583844,-12530.74998
0x2f02b6793ea84cc87866513e59b89a546754dd34,,196.473859,0,0,32763.49,21188889.37,0,0,-215.830633,-88244.44614
0x2dba7795b26eceeddcfd1cbfe828771bcf4f5d36,,14.623778,0,0,32720.49,52080024.84,0,0,-71.904623,-80433.56682
0xd0e8078852a5fc0bf3d3636b1f238ba0aa6c3662,,0.439177,0,0,31889.52,11244543.68,0,0,-211.94,-9115.17
0x4ac9bd520cfee5f19a7afb78bdec40c4b9bccddd,,0,0,0,31639.67,10228435.6,0,0,-785.11,-19523.13
0xcbf85f87f1efd1d65cb85148aa5fcca906117413,,957.095555,0,0,31458.99,39766941.28,0,0,113.347839,-19904.15445
0x3cd19d494121e2e228074a6e301f11de54ed563f,,0,0,31358.4,31358.4,11645063.16,0,-2811.36,-2811.36,-51835.66
0x8ecda4db98181e7063b9bf5cbce496e0941dcb1d,,0.008284,0,0,31244,13030483.06,0,0,-6155.773086,-38341.78172
0x13b65e4d43e8feed39b4cc6de0c3a793aeee95f2,,4.366303,0,0,31197.32,184804565.3,0,0,-452.061378,-291907.7137
0x5e5e213d10c1934781f1b793fc629630df15033e,,67.311028,0,1440.21,31166.43,28452317.33,0,-208.437001,-1666.888806,-9382.703028
0xdb3f28bc3bc82a2c577f71fc5a30ff774135f9a2,,78.57095,0,0,31133.83,54857757.05,0,0,-1027.808314,-35510.74905
0x43cbd41266ce652516694d5d852dcfd2a01397cf,,2045.042749,0,30955.33,30955.33,14279011.03,0,503.8764,503.8764,-52054.21725
0x458854c788f45e38089127322226da529b72b5de,,16.707077,0,0,30829.46,11235679.37,0,0,-281.319108,-6877.982923
0x3cc705642213eec38f20821d5c4135bc9a2ed624,,31.917922,0,2782.71,30669.58,40231723.62,0,-35.471282,-12.499334,-51444.64208
0x234086e42941211f5840f1bb671fb84e4230f590,,114.52404,0,0,30514.73,39249355.45,0,0,-35.683259,-19685.21596
0x0cfe7bcffd753c9a835f2f284057c56e3a10e00d,,48.289928,0,0,30496.03,36459922,0,0,-413.913338,-5803.960072
0x6008af64d16aa64496195d93bc303b29de1a3d48,,0,0,0,30233.03,27898791.16,0,0,-2972.6,7998.12
0x849dec6a0d9041314af425deaac6e51550152325,,205492.668,0,0,29911.33,464963.25,0,0,122.652333,8134.58801
0x89c955b211aeb59fedc5bfcc8fe2abb59a1545e6,,0,0,0,29861.24,11537607.42,0,0,-3.58,817.1
0x5131a30a52ce5ea6bf462b16c8db86df6afe6a1e,,30.128206,0,0,29640.6,92560573.96,0,0,-69.847842,-6039.807783
0x267ef5780aefd2218f27f289c260588bb7b6eca7,,106381.8382,0,29359.25,29359.25,29359.25,0,-2829.422937,-2859.300594,-2859.300594
0x3cbec39dc25e55c380441a32e12a73cb6e22b610,,0.01353,0,485.7,29304.28,18743589.07,0,14.836581,-46.33,-54864.84
0x0789536ccbbef6acc0d011f291a9958e05fc5843,,0,0,0,29273.06,15998835.71,0,0,-723.368768,-123163.79
0xc0973ff86d6aec18ae5f64129fd437b2cd2db252,,3.203211,0,0,29125.18,300060939.4,0,0,0,-206840.21
0x305ea81690998383a6965244092b66f9692af230,,127.098858,0,29029.55,29029.55,35007329.65,0,-390.621094,-390.621094,-39830.21114
0xfc5a080c6ec2a047e1da3b862af83bbf20632263,,198383.0341,0,0,28688.45,28688.45,0,91.463679,0,0
0x5d03ec3abef0ea595a9a37349dc4dd92da46b37e,,3742.850077,0,0,28433.04,11579278.69,0,0,643.575602,-1041.359923
0x80ff59441e24fe1a128322a06e9e9c731607f708,,169212.8474,0,0,27947.4,857246.84,0,69.258728,5054.795838,122916.3674
0x8243cd20c0e34d01c7cd43fd1ae590427ca687b6,,762.228092,0,0,27820.31,26460564.5,0,0,46.374241,-49648.81191
0xd7a07f4d90abcb207919fbdd7014b7c5bac55bb3,,1.171656,0,360.61,27520.85,11093833.52,0,2.420483,-1416.855105,-3690.658344
0x6859af784a63866b26c116c342e32d228b17d1d4,,0.025568,27515.86,27515.86,27515.86,60650287.08,0,0,0,-20207.00245
0x45e43eea72ea13cc601d78973a51769240ff2bbf,,185737.655,0,0,27154.14,19546599.67,0,0,1870.831947,332178.105
0x076bc95a100754394d4b2376aed2a437d47fb99a,,0.023442,0,0,27016.6,48421910.61,0,0.000372,-175.21,-31350.03656
0xf05198e04f9aea590a2c43ae1996484f340f86ff,,112.253264,0,0,26996.56,19470890.36,0,0,-37.029105,-4814.309436
0x6257abf290ca4bc6bdca0fc6b532d50d09733ff3,,1672.167172,0,0,26845.73,31208488.14,0,964.709137,0,-7299.443959
0x8e3876940bc8d76fbd93788bbbcd6d16c78f6984,,0.002057,0,0,26818.91,1440863163,0,0.002425,-12.54,-1315688.97
0x6051c2fa3606a41a384b2588dd0dfc3ae6f742d7,,1106.531983,0,0,26729.29,14078797.35,0,0,-251.141578,-4725.408017
0x709ff5d28cb0233b086eabd6d641cbf823d4566e,,51.387155,0,0,26720.07,24824257.19,0,0,-234.644071,1720.137155
0x85e7301e9a49fb8adb4e6f193a53207c8014041d,,0.163691,0,0,26664.61,72137785.58,0,0,-250.700105,-36402.06802
0xc5fe94665ea55ec7bbfc5294a74f8c78ea9e934e,,11.250373,0,0,26581.94,37361575.71,0,0,-107.063786,-12106.90963
0x7be8a5a14de2ef94c5b9c35be3a83a62b56fb98d,,12.028671,0,0,26484.03,20294363.7,0,0,-56.155425,-16063.20133
0x2e891a7dbe5ed9790c26ea0ac03ae10f7200726b,,3952.756247,0,0,26346.92,62888000.38,0,0,1591.875387,3130583.696
0x887af9b7c9dffb95a3327ee50a7a41f2612d6c3c,,0,0,0,26122.63,31333682.11,0,0,-6.7,-20611.51
0xd3ce841dc3f2f0a77d73fd70f4ac11bb01cf1b77,,138816.9248,0,0,26112.03,56109.71,0,54.860837,0,7653.034807
0x01921157aa7f50cded5c610fd5a5e4641428bd2a,,0.009046,0,0,25541.32,15804037.03,0,0,-17.33,-1107.520954
0xdaf7682efb6ae1a33717ee3865f5bb9b866cb412,,0.002682,0,0,25515.59,34530687.34,0,0,107.17,-379783.2573
0xad8717e33c719a9b407ad6b40d0be237845c2fbf,,78.746312,0,0,24719.91,12424357.73,0,0,-46.529051,-8686.883688
0x70b180035ce5982449966f539e63863fa4f23107,,105588.8939,0,24362.17,24362.17,24362.17,0,5587.565214,5587.565214,5587.565214
0x51bc0d688f5a46ecb29644329a9726e12233adbf,,71.784855,0,0,24345.37,60654125.09,0,0,-249.504526,-100219.6072
0x7ea1a45f0657d2dbd77839a916ab83112bdb5590,Dynch,162.22481,0,0,24295.7,60006345.84,0,5.672883,-735.894699,69840.96481
0x113b979f2c7edbf01b028db68383c0e383ce0f6e,,989.613724,0,24025.55,24025.55,20756221.44,0,290.047045,290.047045,2675.573724
0xafca953b573d0e22ace6e09b775cbf006b720ba0,,0,0,23864.82,23864.82,97747690.53,0,-120.18,-120.18,-82931.03
0xfbaa2d73715195ebb01e59f05622ee6e5e8d5b70,,718.519066,0,23710.52,23710.52,25098096.83,0,-811.717722,-811.717722,-16787.79093
0x3c1d11766e81b7cfeea87880ef1bd72f2ac39c19,,11.104909,0,0,23682.7,27802974.53,0,0.005683,0,48959.69491
0x61dce037cef299a740aeaa2fbc8461c9284215ee,,0,0,0,23185.85,23798890.08,0,0,-219.16,-11662.22
0x8cb28e11fafa641ca868c8810a9006e507b34bb6,,2.439839,0,0,23087.54,14089729.11,0,0,-19.803843,-4651.450899
0xb27f17043f26bf21ecbb4498908bd5f2f866b757,,4259.856488,0,0,23084.91,12168577.67,0,0,-3563.67618,-54643.96351
0x8fb9601af13c98634ebaf776b6488b65f2ce1ef4,,156797.9269,0,0,22680.57,23680.49,0,0,-179.479358,-170.493078
0x8a18b7f731351d4d49605f9494b9309bcbfc117b,,22.480169,0,0,22549.24,13986874.28,0,0,-119.077111,-3788.199831
0x4afde5ff4e6c1f35f344285ed79a9d3aec807fdb,,261.484492,0,0,22235.98,62771126.87,0,0,-686.464419,-26142.53349
0x74f5e582c89f95f8919a9caba96f64e20f2ee701,,0,0,21934.34,21934.34,13635012.87,0,-1.545186,-1.545186,-9698.79
0xd4bc2d600feadb245be0df0d6695eee147aa4c82,,31.182299,0,0,21603.51,10402688.9,0,0,-360.239257,-10394.8777
0x54ef8b0578a32b52c4f9474e0b95f1f528a15fcd,,48.970768,0,21505.6,21505.6,2086492720,0,-292.308463,-292.308463,-2837295.608
0xfbf234f9e934f98c8dc548c1baa9708a34761e2d,,264.607217,0,0,21399.9,17013644.12,0,0,-268.530725,-74537.20678
0x6ce3a014c8550fa2423cd7c4eaa787591b27d161,,172.979342,0,0,21227.34,16945892.42,0,0,-346.498704,-14656.64102
0xfe32a37f15ee4a4b59715530e5817d1322b9df80,,41582.91066,0,0,21198.64,17989510.35,0,17.013594,-17.773989,36296.91066
